OID_;Name;Northing;Easting;Elevation;Waypoint;soil_moist;Average_so;F5cm;F10cm;F15cm;Soil_class;O_horizon;Kpa5;Kpa10;Kpa15;Note;Prob;Classified
484;2609;7114742,832729999907315;703831,316259999992326;326,375170000000026;2609;20,000000000000000;80,000000000000000;12,000000000000000;18,000000000000000;26,000000000000000;4,000000000000000;80,000000000000000;144,987501000000009;189,694566000000009;196,572575999999998; ;87;2
485;2610;7114744,923650000244379;703827,726099999970756;325,484059999999999;2610;50,000000000000000;70,000000000000000;20,000000000000000;30,000000000000000;39,000000000000000;3,000000000000000;80,000000000000000;91,339022000000000;118,163261000000006;134,670485000000014; ;82;2
486;2612;7114745,708110000006855;703824,327230000053532;323,533309999999972;2612;50,000000000000000;45,000000000000000;22,000000000000000;39,000000000000000;46,000000000000000;3,000000000000000;60,000000000000000;84,023319999999998;93,402424999999994;115,830719000000002; ;81;2
487;2613;7114746,062660000286996;703819,076200000010431;322,522490000000005;2613;100,000000000000000;70,000000000000000;28,000000000000000;57,000000000000000;59,000000000000000;4,000000000000000;70,000000000000000;68,346817000000001;67,338386999999997;92,702966000000004; ;86;2
488;2614;7114741,274389999918640;703835,878120000008494;325,998190000000022;2614;100,000000000000000;70,000000000000000;21,000000000000000;41,000000000000000;47,000000000000000;5,000000000000000;70,000000000000000;87,506988000000007;89,376272999999998;113,597432999999995; ;74;2
489;2615;7114739,007939999923110;703839,984539999975823;322,413979999999981;2615;100,000000000000000;60,000000000000000;23,000000000000000;46,000000000000000;58,000000000000000;4,000000000000000;70,000000000000000;80,842579999999998;80,842579999999998;94,113943000000006; ;84;2
490;2616;7114738,635359999723732;703844,138449999969453;323,426910000000021;2616;100,000000000000000;70,000000000000000;51,000000000000000;61,000000000000000;76,000000000000000;4,000000000000000;70,000000000000000;42,424232000000003;63,635299000000003;74,397396999999998; ;93;2
491;2617;7114736,697750000283122;703847,494470000034198;323,657410000000027;2617;100,000000000000000;70,000000000000000;40,000000000000000;57,000000000000000;80,000000000000000;4,000000000000000;70,000000000000000;51,102663000000000;67,338386999999997;71,220842000000005; ;94;2
492;2618;7114735,147040000185370;703850,492929999949411;323,411549999999977;2618;100,000000000000000;65,000000000000000;42,000000000000000;63,000000000000000;81,000000000000000;4,000000000000000;70,000000000000000;49,186646000000003;61,960093000000001;70,475724999999997; ;96;2
493;2619;7114731,636070000007749;703855,493550000013784;323,893059999999991;2619;0,000000000000000;65,000000000000000;27,000000000000000;53,000000000000000;63,000000000000000;4,000000000000000;70,000000000000000;70,475724999999997;71,600431000000000;87,506988000000007;gick inte att fa ordentlig mtning med fuktmtaren p.g.a. for mycket rotter I torven;87;2
494;2300;7116271,816949999891222;702254,372259999974631;279,846600000000024;2300;30,000000000000000;60,000000000000000;26,000000000000000;40,000000000000000;63,000000000000000;5,000000000000000;60,000000000000000;72,768394999999998;91,339022000000000;87,506988000000007; ;97;3
495;2301;7116271,009970000013709;702251,603310000034980;278,206050000000005;2301;100,000000000000000;40,000000000000000;33,000000000000000;35,000000000000000;37,000000000000000;4,000000000000000;11,000000000000000;59,637647999999999;102,835123999999993;141,362603000000007; ;74;2
496;2302;7116269,280749999918044;702247,804080000030808;279,116949999999974;2302;100,000000000000000;20,000000000000000;29,000000000000000;33,000000000000000;39,000000000000000;4,000000000000000;7,000000000000000;66,364729999999994;108,408991999999998;134,670485000000014; ;79;2
497;2303;7116268,868110000155866;702243,325369999976829;279,462780000000009;2303;10,000000000000000;40,000000000000000;19,000000000000000;28,000000000000000;32,000000000000000;3,000000000000000;3,000000000000000;95,574427999999997;125,827330000000003;161,752649999999988; ;23;1
498;2304;7116275,549490000121295;702257,409839999978431;278,626340000000027;2304;0,000000000000000;10,000000000000000;7,000000000000000;14,000000000000000;19,000000000000000;3,000000000000000;1,000000000000000;240,788354999999996;240,788354999999996;264,990677000000005;mark for stenig for markfuktmtaren;96;3
499;2305;7116281,060329999774694;702256,183279999997467;290,137499999999989;2305;95,000000000000000;50,000000000000000;11,000000000000000;34,000000000000000;55,000000000000000;5,000000000000000;55,000000000000000;157,180337000000009;105,540090000000006;98,654723000000004; ;98;3
500;2306;7116275,776499999687076;702264,248200000030920;282,162460000000010;2306;95,000000000000000;60,000000000000000;23,000000000000000;40,000000000000000;72,000000000000000;4,000000000000000;12,000000000000000;80,842579999999998;91,339022000000000;77,926901999999998; ;99;3
501;2307;7116277,766470000147820;702265,106290000025183;279,356589999999983;2307;100,000000000000000;55,000000000000000;24,000000000000000;51,000000000000000;73,000000000000000;4,000000000000000;60,000000000000000;77,926901999999998;73,982161000000005;77,008263999999997;traktorspar;99;3
502;2308;7116279,532709999941289;702268,623320000013337;277,961479999999995;2308;90,000000000000000;50,000000000000000;23,000000000000000;40,000000000000000;87,000000000000000;4,000000000000000;50,000000000000000;80,842579999999998;91,339022000000000;66,364729999999994; ;100;3
503;2309;7116207,268740000203252;702291,553629999980330;282,203770000000020;2309;20,000000000000000;20,000000000000000;15,000000000000000;22,000000000000000;30,000000000000000;4,000000000000000;4,000000000000000;118,163261000000006;157,180337000000009;171,811739999999986; ;66;2
504;2310;7116205,020779999904335;702290,149899999960326;284,674669999999992;2310;30,000000000000000;20,000000000000000;15,000000000000000;22,000000000000000;23,000000000000000;4,000000000000000;1,000000000000000;118,163261000000006;157,180337000000009;220,795133999999990;block;53;2
505;2311;7116201,401689999736845;702286,521070000017062;283,509950000000003;2311;20,000000000000000;15,000000000000000;13,000000000000000;13,000000000000000;13,000000000000000;4,000000000000000;1,000000000000000;134,670485000000014;258,474667000000011;382,278848999999980;block;49;2
506;2312;7116197,442850000225008;702284,085970000014640;284,303470000000004;2312;90,000000000000000;10,000000000000000;23,000000000000000;33,000000000000000;39,000000000000000;3,000000000000000;11,000000000000000;80,842579999999998;108,408991999999998;134,670485000000014; ;38;1
507;2313;7116210,215090000070632;702294,234159999992698;284,213309999999979;2313;20,000000000000000;25,000000000000000;16,000000000000000;19,000000000000000;21,000000000000000;5,000000000000000;5,000000000000000;111,457200999999998;180,282552000000010;240,788354999999996;block;64;2
508;2314;7116212,309659999795258;702296,498739999951795;284,555940000000021;2314;7,000000000000000;5,000000000000000;20,000000000000000;22,000000000000000;22,000000000000000;4,000000000000000;3,000000000000000;91,339022000000000;157,180337000000009;230,337353000000007;block;60;2
509;2315;7116215,086470000445843;702301,484840000048280;283,585530000000006;2315;50,000000000000000;10,000000000000000;17,000000000000000;22,000000000000000;23,000000000000000;4,000000000000000;0,000000000000000;105,540090000000006;157,180337000000009;220,795133999999990;mulljord, block;69;2
510;2316;7116219,327449999749660;702304,466810000012629;278,962109999999996;2716;35,000000000000000;10,000000000000000;13,000000000000000;19,000000000000000;20,000000000000000;4,000000000000000;0,000000000000000;134,670485000000014;180,282552000000010;252,284458000000001;mulljord, block;59;2
511;2400;7116590,308100000023842;702749,539710000040941;280,293389999999988;2400;90,000000000000000;30,000000000000000;26,000000000000000;29,000000000000000;30,000000000000000;5,000000000000000;30,000000000000000;72,768394999999998;121,863156000000004;171,811739999999986;block;94;2
512;2401;7116592,374099999666214;702747,202290000044741;279,962550000000022;2401;95,000000000000000;10,000000000000000;22,000000000000000;23,000000000000000;23,000000000000000;5,000000000000000;20,000000000000000;84,023319999999998;150,818857000000008;220,795133999999990;block;93;2
513;2402;7116595,235960000194609;702743,211069999961182;280,218480000000000;2402;100,000000000000000;20,000000000000000;24,000000000000000;25,000000000000000;25,000000000000000;4,000000000000000;20,000000000000000;77,926901999999998;139,622653000000014;204,000826999999987;block;96;2
514;2403;7116597,051439999602735;702742,490589999943040;282,669620000000009;2403;70,000000000000000;35,000000000000000;24,000000000000000;29,000000000000000;38,000000000000000;4,000000000000000;40,000000000000000;77,926901999999998;121,863156000000004;137,928490000000011;block;90;2
515;2404;7116602,629069999791682;702738,654590000049211;279,148550000000000;2404;65,000000000000000;20,000000000000000;19,000000000000000;20,000000000000000;23,000000000000000;4,000000000000000;30,000000000000000;95,574427999999997;171,811739999999986;220,795133999999990; ;78;2
516;2405;7116604,022880000062287;702735,429630000027828;281,826979999999992;2405;60,000000000000000;30,000000000000000;16,000000000000000;23,000000000000000;26,000000000000000;4,000000000000000;3,000000000000000;111,457200999999998;150,818857000000008;196,572575999999998;block;64;2
517;2406;7116588,856060000136495;702748,882820000057109;278,392600000000016;2406;90,000000000000000;30,000000000000000;22,000000000000000;34,000000000000000;34,000000000000000;5,000000000000000;40,000000000000000;84,023319999999998;105,540090000000006;152,876982999999996;block;94;2
518;2407;7116586,504800000227988;702754,308719999971800;281,374180000000024;2407;60,000000000000000;20,000000000000000;12,000000000000000;46,000000000000000;54,000000000000000;4,000000000000000;30,000000000000000;144,987501000000009;80,842579999999998;100,280434999999997; ;91;2
519;2408;7116584,078619999811053;702755,914899999974295;279,389229999999998;2408;50,000000000000000;15,000000000000000;18,000000000000000;25,000000000000000;25,000000000000000;4,000000000000000;20,000000000000000;100,280434999999997;139,622653000000014;204,000826999999987; ;80;2
520;2409;7116581,243689999915659;702759,085089999949560;279,989680000000021;2409;25,000000000000000;20,000000000000000;11,000000000000000;15,000000000000000;19,000000000000000;3,000000000000000;3,000000000000000;157,180337000000009;225,460218999999995;264,990677000000005; ;60;2
521;2410;7116578,785720000043511;702760,877669999958016;280,131709999999998;2410;15,000000000000000;15,000000000000000;8,000000000000000;10,000000000000000;12,000000000000000;3,000000000000000;5,000000000000000;212,048099000000008;332,757176000000015;413,229894000000002; ;35;1
522;2411;7116610,282379999756813;702774,269850000040606;284,999759999999981;2411;30,000000000000000;30,000000000000000;17,000000000000000;24,000000000000000;29,000000000000000;4,000000000000000;8,000000000000000;105,540090000000006;144,987501000000009;177,361582999999996; ;72;2
523;2412;7116608,712840000167489;702780,743849999969825;282,996379999999988;2412;25,000000000000000;10,000000000000000;19,000000000000000;23,000000000000000;24,000000000000000;4,000000000000000;3,000000000000000;95,574427999999997;150,818857000000008;212,048099000000008; ;40;1
524;2413;7116607,362119999714196;702782,173309999983758;282,015550000000019;2413;11,000000000000000;10,000000000000000;7,000000000000000;10,000000000000000;11,000000000000000;3,000000000000000;4,000000000000000;240,788354999999996;332,757176000000015;449,808402000000001; ;29;1
525;2414;7116604,129259999841452;702786,224350000033155;282,036159999999995;2414;16,000000000000000;10,000000000000000;8,000000000000000;12,000000000000000;13,000000000000000;3,000000000000000;2,000000000000000;212,048099000000008;279,108697000000006;382,278848999999980; ;29;1
526;2415;7116615,702460000291467;702774,365910000051372;285,406070000000000;2415;50,000000000000000;30,000000000000000;19,000000000000000;23,000000000000000;27,000000000000000;5,000000000000000;30,000000000000000;95,574427999999997;150,818857000000008;189,694566000000009;block;87;2
527;2416;7116617,384109999984503;702771,234339999966323;281,054010000000005;2416;50,000000000000000;15,000000000000000;12,000000000000000;15,000000000000000;16,000000000000000;3,000000000000000;20,000000000000000;144,987501000000009;225,460218999999995;312,638997000000018; ;95;2
528;2417;7116620,801710000261664;702767,295419999980368;282,633750000000020;2917;90,000000000000000;30,000000000000000;19,000000000000000;23,000000000000000;27,000000000000000;3,000000000000000;40,000000000000000;95,574427999999997;150,818857000000008;189,694566000000009; ;94;2
529;2418;7116621,325269999913871;702765,009250000002794;281,101470000000006;2918;30,000000000000000;20,000000000000000;27,000000000000000;30,000000000000000;32,000000000000000;3,000000000000000;30,000000000000000;70,475724999999997;118,163261000000006;161,752649999999988;bckfara utan ytvatten direkt efterat;95;2
530;2500;7117157,011269999668002;703855,480160000035539;256,653750000000002;2500;100,000000000000000;30,000000000000000;36,000000000000000;40,000000000000000;45,000000000000000;5,000000000000000;40,000000000000000;55,573369000000000;91,339022000000000;118,163261000000006; ;33;1
531;2501;7117153,695489999838173;703853,030359999975190;256,975619999999992;2501;100,000000000000000;30,000000000000000;27,000000000000000;45,000000000000000;53,000000000000000;4,000000000000000;20,000000000000000;70,475724999999997;82,397609000000003;101,967494000000002; ;15;1
532;2502;7117149,314030000008643;703851,094060000032187;257,584349999999972;2502;40,000000000000000;25,000000000000000;7,000000000000000;14,000000000000000;18,000000000000000;3,000000000000000;8,000000000000000;240,788354999999996;240,788354999999996;279,108697000000006; ;14;1
533;2503;7117145,340509999543428;703849,002139999996871;258,195530000000019;2503;25,000000000000000;10,000000000000000;9,000000000000000;14,000000000000000;20,000000000000000;3,000000000000000;18,000000000000000;189,694566000000009;240,788354999999996;252,284458000000001; ;8;1
534;2504;7117158,012520000338554;703857,339799999957904;259,185679999999991;2504;30,000000000000000;40,000000000000000;11,000000000000000;34,000000000000000;49,000000000000000;5,000000000000000;50,000000000000000;157,180337000000009;105,540090000000006;109,404325999999998; ;36;1
535;2505;7117164,720270000398159;703859,718340000021271;256,255629999999996;2505;90,000000000000000;30,000000000000000;12,000000000000000;32,000000000000000;33,000000000000000;3,000000000000000;30,000000000000000;144,987501000000009;111,457200999999998;157,180337000000009;block;41;1
536;2506;7117167,678840000182390;703862,233389999950305;258,582080000000019;2506;40,000000000000000;40,000000000000000;8,000000000000000;29,000000000000000;39,000000000000000;3,000000000000000;17,000000000000000;212,048099000000008;121,863156000000004;134,670485000000014; ;56;2
537;2507;7117170,746820000000298;703865,411210000049323;256,439480000000003;2507;55,000000000000000;40,000000000000000;5,000000000000000;15,000000000000000;20,000000000000000;3,000000000000000;6,000000000000000;332,757176000000015;225,460218999999995;252,284458000000001; ;59;2
538;2508;7117143,112359999679029;703892,516019999980927;257,401189999999986;2508;100,000000000000000;30,000000000000000;6,000000000000000;19,000000000000000;24,000000000000000;5,000000000000000;15,000000000000000;279,108697000000006;180,282552000000010;212,048099000000008; ;56;2
539;2509;7117139,461489999666810;703891,268709999974817;256,249610000000018;2509;100,000000000000000;30,000000000000000;20,000000000000000;26,000000000000000;29,000000000000000;4,000000000000000;12,000000000000000;91,339022000000000;134,670485000000014;177,361582999999996; ;30;1
540;2510;7117134,111299999989569;703893,205650000018068;258,804939999999988;2510;100,000000000000000;45,000000000000000;8,000000000000000;23,000000000000000;28,000000000000000;4,000000000000000;16,000000000000000;212,048099000000008;150,818857000000008;183,307842999999991; ;25;1
541;2511;7117132,030700000002980;703889,696529999957420;256,057489999999973;2511;100,000000000000000;30,000000000000000;35,000000000000000;36,000000000000000;39,000000000000000;4,000000000000000;28,000000000000000;56,850714000000004;100,280434999999997;134,670485000000014; ;17;1
542;2512;7117128,060539999976754;703888,200820000027306;256,355999999999995;2512;100,000000000000000;30,000000000000000;29,000000000000000;33,000000000000000;43,000000000000000;4,000000000000000;9,000000000000000;66,364729999999994;108,408991999999998;123,153817000000004; ;20;1
543;2513;7117123,901159999892116;703887,847629999974743;256,561539999999979;2513;100,000000000000000;20,000000000000000;7,000000000000000;24,000000000000000;25,000000000000000;4,000000000000000;8,000000000000000;240,788354999999996;144,987501000000009;204,000826999999987;block;11;1
544;2514;7117119,778180000372231;703886,662720000022091;256,971519999999998;2514;90,000000000000000;25,000000000000000;29,000000000000000;40,000000000000000;48,000000000000000;4,000000000000000;5,000000000000000;66,364729999999994;91,339022000000000;111,457200999999998; ;12;1
545;2515;7117115,525580000132322;703885,992390000028536;257,908040000000028;2515;80,000000000000000;20,000000000000000;20,000000000000000;25,000000000000000;27,000000000000000;3,000000000000000;13,000000000000000;91,339022000000000;139,622653000000014;189,694566000000009; ;13;1
546;2516;7117111,953850000165403;703883,344679999980144;257,989019999999982;2516;40,000000000000000;25,000000000000000;16,000000000000000;26,000000000000000;34,000000000000000;3,000000000000000;8,000000000000000;111,457200999999998;134,670485000000014;152,876982999999996; ;13;1
547;2517;7117143,516420000232756;703894,081490000011399;261,148149999999987;2517;20,000000000000000;45,000000000000000;13,000000000000000;25,000000000000000;40,000000000000000;4,000000000000000;4,000000000000000;134,670485000000014;139,622653000000014;131,575380999999993; ;54;2
548;2518;7117151,610639999620616;703894,981389999971725;254,519710000000003;2518;100,000000000000000;45,000000000000000;18,000000000000000;30,000000000000000;34,000000000000000;4,000000000000000;28,000000000000000;100,280434999999997;118,163261000000006;152,876982999999996;sphagnum;44;1
549;2519;7117153,733810000121593;703899,197990000015125;259,239809999999977;2519;100,000000000000000;50,000000000000000;7,000000000000000;27,000000000000000;49,000000000000000;4,000000000000000;43,000000000000000;240,788354999999996;130,085145000000011;109,404325999999998;sphagnum;50;2
550;2520;7117157,347670000046492;703898,220820000045933;258,170599999999979;2520;30,000000000000000;60,000000000000000;16,000000000000000;36,000000000000000;46,000000000000000;4,000000000000000;20,000000000000000;111,457200999999998;100,280434999999997;115,830719000000002;Sphagnum;41;1
551;2521;7117162,224539999850094;703899,570519999950193;257,197479999999985;2521;70,000000000000000;30,000000000000000;7,000000000000000;23,000000000000000;33,000000000000000;4,000000000000000;24,000000000000000;240,788354999999996;150,818857000000008;157,180337000000009;Sphagnum;81;2
552;2522;7117167,723989999853075;703899,652450000052340;256,009950000000003;2522;90,000000000000000;50,000000000000000;28,000000000000000;37,000000000000000;41,000000000000000;4,000000000000000;28,000000000000000;68,346817000000001;97,863837000000004;128,631257000000005;sphagnum;71;2
553;2523;7117173,901109999977052;703899,536970000015572;253,535040000000009;2523;40,000000000000000;30,000000000000000;17,000000000000000;19,000000000000000;22,000000000000000;4,000000000000000;11,000000000000000;105,540090000000006;180,282552000000010;230,337353000000007;sphagnum;79;2
554;3700;7117250,903180000372231;703601,025050000054762;265,412050000000022;3700;25,000000000000000;40,000000000000000;17,000000000000000;21,000000000000000;25,000000000000000;5,000000000000000;6,000000000000000;105,540090000000006;164,147672000000000;204,000826999999987; ;88;2
555;3701;7117256,188939999789000;703600,814639999996871;271,021630000000016;3701;80,000000000000000;75,000000000000000;11,000000000000000;32,000000000000000;56,000000000000000;4,000000000000000;74,000000000000000;157,180337000000009;111,457200999999998;97,087073000000004; ;84;2
556;3702;7117258,970150000415742;703599,199529999983497;262,152840000000026;3702;65,000000000000000;55,000000000000000;10,000000000000000;17,000000000000000;38,000000000000000;4,000000000000000;75,000000000000000;171,811739999999986;200,213875999999999;137,928490000000011; ;89;2
557;3703;7117262,080079999752343;703599,085199999972247;260,980880000000013;3703;100,000000000000000;75,000000000000000;28,000000000000000;55,000000000000000;77,000000000000000;4,000000000000000;74,000000000000000;68,346817000000001;69,391917000000007;73,572317999999996; ;91;2
558;3704;7117265,082039999775589;703601,192790000000969;261,336720000000014;3704;35,000000000000000;70,000000000000000;22,000000000000000;36,000000000000000;54,000000000000000;4,000000000000000;75,000000000000000;84,023319999999998;100,280434999999997;100,280434999999997;vatmark borjar;94;2
559;3705;7117248,852730000391603;703597,868110000039451;263,010139999999978;3705;35,000000000000000;50,000000000000000;6,000000000000000;15,000000000000000;40,000000000000000;5,000000000000000;45,000000000000000;279,108697000000006;225,460218999999995;131,575380999999993; ;64;2
560;3706;7117242,546509999781847;703597,842249999986961;263,147820000000024;3706;100,000000000000000;15,000000000000000;20,000000000000000;20,000000000000000;22,000000000000000;4,000000000000000;20,000000000000000;91,339022000000000;171,811739999999986;230,337353000000007; ;45;2
561;3707;7117239,276669999584556;703597,380679999943823;262,903110000000027;3707;45,000000000000000;10,000000000000000;14,000000000000000;22,000000000000000;30,000000000000000;4,000000000000000;15,000000000000000;125,827330000000003;157,180337000000009;171,811739999999986; ;40;1
562;3708;7117237,983479999937117;703595,846830000053160;262,140170000000012;3708;35,000000000000000;15,000000000000000;11,000000000000000;17,000000000000000;22,000000000000000;3,000000000000000;7,000000000000000;157,180337000000009;200,213875999999999;230,337353000000007; ;38;1
563;3709;7117233,299689999781549;703591,753989999997430;261,903669999999977;3709;50,000000000000000;30,000000000000000;25,000000000000000;31,000000000000000;36,000000000000000;3,000000000000000;22,000000000000000;75,244478000000001;114,702068999999995;144,987501000000009; ;36;1
564;3710;7117229,312610000371933;703591,606660000048578;263,922829999999976;3710;25,000000000000000;15,000000000000000;10,000000000000000;13,000000000000000;15,000000000000000;3,000000000000000;6,000000000000000;171,811739999999986;258,474667000000011;332,757176000000015; ;30;1
565;3711;7117144,066080000251532;703430,155099999974482;265,772839999999974;3711;100,000000000000000;70,000000000000000;13,000000000000000;30,000000000000000;53,000000000000000;5,000000000000000;75,000000000000000;134,670485000000014;118,163261000000006;101,967494000000002; ;89;2
566;3712;7117143,443009999580681;703435,148440000019036;265,733769999999993;3712;95,000000000000000;75,000000000000000;13,000000000000000;29,000000000000000;48,000000000000000;4,000000000000000;75,000000000000000;134,670485000000014;121,863156000000004;111,457200999999998; ;82;2
567;3713;7117144,472849999554455;703439,371419999981299;268,592159999999978;3713;20,000000000000000;75,000000000000000;27,000000000000000;46,000000000000000;60,000000000000000;4,000000000000000;75,000000000000000;70,475724999999997;80,842579999999998;91,339022000000000; ;95;2
568;3714;7117145,484190000221133;703442,833089999970980;271,789800000000014;3714;100,000000000000000;75,000000000000000;11,000000000000000;27,000000000000000;53,000000000000000;4,000000000000000;75,000000000000000;157,180337000000009;130,085145000000011;101,967494000000002; ;92;2
569;3715;7117143,824260000139475;703444,689050000044517;267,749950000000013;3715;100,000000000000000;75,000000000000000;26,000000000000000;44,000000000000000;62,000000000000000;4,000000000000000;75,000000000000000;72,768394999999998;84,023319999999998;88,743127999999999;gammalt traktorspar;94;2
570;3716;7117142,702940000221133;703428,599099999992177;269,638840000000016;3716;100,000000000000000;60,000000000000000;28,000000000000000;43,000000000000000;54,000000000000000;5,000000000000000;75,000000000000000;68,346817000000001;85,724646000000007;100,280434999999997; ;86;2
571;3717;7117143,887659999541938;703425,064499999978580;268,250690000000020;3717;45,000000000000000;75,000000000000000;8,000000000000000;17,000000000000000;47,000000000000000;4,000000000000000;75,000000000000000;212,048099000000008;200,213875999999999;113,597432999999995; ;65;2
572;3718;7117144,000549999997020;703421,098400000017136;267,323539999999980;3718;100,000000000000000;75,000000000000000;13,000000000000000;36,000000000000000;51,000000000000000;4,000000000000000;75,000000000000000;134,670485000000014;100,280434999999997;105,540090000000006; ;42;2
573;3719;7117145,850599999539554;703415,833319999976084;269,174089999999978;3719;100,000000000000000;60,000000000000000;27,000000000000000;59,000000000000000;66,000000000000000;4,000000000000000;75,000000000000000;70,475724999999997;65,424079000000006;84,023319999999998;block;57;2
574;3720;7117145,561540000140667;703412,335279999999329;268,239520000000027;3720;60,000000000000000;50,000000000000000;32,000000000000000;33,000000000000000;33,000000000000000;4,000000000000000;60,000000000000000;61,161752999999997;108,408991999999998;157,180337000000009;block;45;2
575;3721;7117145,751149999909103;703409,080259999958798;266,763640000000009;3721;40,000000000000000;15,000000000000000;16,000000000000000;18,000000000000000;18,000000000000000;3,000000000000000;20,000000000000000;111,457200999999998;189,694566000000009;279,108697000000006;block;42;1
576;1300;7133890,646209999918938;728916,823500000056811;250,440809999999999;1300;38,000000000000000;5,000000000000000;26,000000000000000;26,000000000000000;26,000000000000000;3,000000000000000;5,000000000000000;72,768394999999998;134,670485000000014;196,572575999999998;block;56;2
577;1301;7133889,160960000008345;728912,381320000044070;251,042439999999999;1301;100,000000000000000;50,000000000000000;39,000000000000000;44,000000000000000;48,000000000000000;2,000000000000000;20,000000000000000;52,134363999999998;84,023319999999998;111,457200999999998;lokalt utrinningsomrade;32;1
578;1302;7133887,759229999966919;728907,511999999987893;252,249629999999996;1302;100,000000000000000;60,000000000000000;39,000000000000000;47,000000000000000;53,000000000000000;5,000000000000000;23,000000000000000;52,134363999999998;79,353723000000002;101,967494000000002;lokalt utrinningsomrade;3;1
579;1303;7133886,328449999913573;728904,308130000019446;253,266690000000011;1303;30,000000000000000;100,000000000000000;11,000000000000000;20,000000000000000;26,000000000000000;2,000000000000000;8,000000000000000;157,180337000000009;171,811739999999986;196,572575999999998; ;2;1
580;1304;7133885,857920000329614;728900,096400000038557;254,812170000000009;1304;20,000000000000000;50,000000000000000;13,000000000000000;21,000000000000000;28,000000000000000;2,000000000000000;10,000000000000000;134,670485000000014;164,147672000000000;183,307842999999991; ;1;1
581;1305;7133884,810859999619424;728897,596490000025369;255,359859999999998;1305;20,000000000000000;20,000000000000000;11,000000000000000;16,000000000000000;20,000000000000000;1,000000000000000;4,000000000000000;157,180337000000009;212,048099000000008;252,284458000000001; ;1;1
582;1306;7133885,698409999720752;728893,449030000017956;255,883800000000008;1306;17,000000000000000;60,000000000000000;10,000000000000000;17,000000000000000;23,000000000000000;1,000000000000000;6,000000000000000;171,811739999999986;200,213875999999999;220,795133999999990; ;1;1
583;1307;7133893,383999999612570;728921,247590000042692;250,835440000000006;1307;19,000000000000000;70,000000000000000;14,000000000000000;19,000000000000000;25,000000000000000;3,000000000000000;9,000000000000000;125,827330000000003;180,282552000000010;204,000826999999987; ;50;2
584;1308;7133895,251649999991059;728924,390090000000782;251,806260000000009;1308;20,000000000000000;30,000000000000000;6,000000000000000;14,000000000000000;19,000000000000000;2,000000000000000;7,000000000000000;279,108697000000006;240,788354999999996;264,990677000000005; ;30;1
585;1309;7133899,455620000138879;728925,890350000001490;252,594369999999998;1309;12,000000000000000;40,000000000000000;11,000000000000000;18,000000000000000;23,000000000000000;2,000000000000000;5,000000000000000;157,180337000000009;189,694566000000009;220,795133999999990; ;24;1
586;1310;7133899,826630000025034;728928,648300000000745;253,522400000000005;1310;16,000000000000000;80,000000000000000;10,000000000000000;18,000000000000000;24,000000000000000;1,000000000000000;4,000000000000000;171,811739999999986;189,694566000000009;212,048099000000008; ;25;1
587;1311;7133900,963179999962449;728931,748370000044815;254,764710000000008;1311;18,000000000000000;20,000000000000000;10,000000000000000;16,000000000000000;20,000000000000000;1,000000000000000;6,000000000000000;171,811739999999986;212,048099000000008;252,284458000000001; ;13;1
588;1312;7134023,209759999997914;728898,238699999987148;257,491609999999980;1312;100,000000000000000;70,000000000000000;23,000000000000000;37,000000000000000;47,000000000000000;4,000000000000000;10,000000000000000;80,842579999999998;97,863837000000004;113,597432999999995; ;90;2
589;1313;7134022,168100000359118;728892,711989999981597;256,255220000000008;1313;100,000000000000000;55,000000000000000;39,000000000000000;50,000000000000000;57,000000000000000;4,000000000000000;10,000000000000000;52,134363999999998;75,244478000000001;95,574427999999997; ;79;2
590;1314;7134022,432369999587536;728889,483269999967888;256,284299999999973;1314;45,000000000000000;57,000000000000000;35,000000000000000;51,000000000000000;55,000000000000000;4,000000000000000;15,000000000000000;56,850714000000004;73,982161000000005;98,654723000000004; ;78;2
591;1315;7134022,987610000185668;728881,596989999990910;257,927450000000022;1315;50,000000000000000;50,000000000000000;17,000000000000000;27,000000000000000;37,000000000000000;3,000000000000000;14,000000000000000;105,540090000000006;130,085145000000011;141,362603000000007; ;17;1
592;1316;7134022,914250000379980;728878,689739999943413;258,425279999999987;1317;15,000000000000000;65,000000000000000;12,000000000000000;17,000000000000000;23,000000000000000;2,000000000000000;9,000000000000000;144,987501000000009;200,213875999999999;220,795133999999990; ;18;1
593;1317;7134024,059650000184774;728882,660269999993034;256,274440000000027;1316;23,000000000000000;40,000000000000000;14,000000000000000;20,000000000000000;26,000000000000000;2,000000000000000;5,000000000000000;125,827330000000003;171,811739999999986;196,572575999999998; ;35;1
594;1318;7134022,948599999770522;728874,406809999956749;258,884419999999977;1318;20,000000000000000;18,000000000000000;10,000000000000000;13,000000000000000;15,000000000000000;2,000000000000000;5,000000000000000;171,811739999999986;258,474667000000011;332,757176000000015; ;22;1
595;1319;7134025,462380000390112;728902,659510000026785;256,105680000000007;1319;70,000000000000000;30,000000000000000;46,000000000000000;49,000000000000000;53,000000000000000;4,000000000000000;10,000000000000000;45,854441999999999;76,558318999999997;101,967494000000002;blockigt;87;2
596;1320;7134026,304809999652207;728908,138909999979660;257,019740000000013;1320;30,000000000000000;30,000000000000000;20,000000000000000;29,000000000000000;35,000000000000000;4,000000000000000;7,000000000000000;91,339022000000000;121,863156000000004;148,819535000000002;blockigt;84;2
